date,product_id,region,stock_on_hand,stock_out_flag
2026-07-13,P401,Region Z,420,0
2026-07-13,P402,Region X,121,0
2026-07-13,P402,Region Y,423,0
2026-07-13,P402,Region Z,368,0
2026-07-13,P403,Region X,444,0
2026-07-13,P403,Region Y,392,0
2026-07-13,P403,Region Z,74,0
2026-07-14,P101,Region X,105,0
2026-07-14,P101,Region Y,349,0
2026-07-14,P101,Region Z,381,0
2026-07-14,P102,Region X,461,0
2026-07-14,P102,Region Y,255,0
2026-07-14,P102,Region Z,138,0
2026-07-14,P103,Region X,80,0
2026-07-14,P103,Region Y,249,0
2026-07-14,P103,Region Z,494,0
2026-07-14,P104,Region X,468,0
2026-07-14,P104,Region Y,197,0
2026-07-14,P104,Region Z,330,0
2026-07-14,P201,Region X,348,0
2026-07-14,P201,Region Y,152,0
2026-07-14,P201,Region Z,125,0
2026-07-14,P202,Region X,265,0
2026-07-14,P202,Region Y,265,0
2026-07-14,P202,Region Z,379,0
2026-07-14,P203,Region X,345,0
2026-07-14,P203,Region Y,86,0
2026-07-14,P203,Region Z,131,0
2026-07-14,P204,Region X,193,0
2026-07-14,P204,Region Y,239,0
2026-07-14,P204,Region Z,441,0
2026-07-14,P301,Region X,480,0
2026-07-14,P301,Region Y,483,0
2026-07-14,P301,Region Z,161,0
2026-07-14,P302,Region X,63,0
2026-07-14,P302,Region Y,213,0
2026-07-14,P302,Region Z,48,0
2026-07-14,P303,Region X,471,0
2026-07-14,P303,Region Y,406,0
2026-07-14,P303,Region Z,240,0
2026-07-14,P304,Region X,208,0
2026-07-14,P304,Region Y,333,0
2026-07-14,P304,Region Z,276,0
2026-07-14,P401,Region X,359,0
2026-07-14,P401,Region Y,82,0
2026-07-14,P401,Region Z,477,0
2026-07-14,P402,Region X,105,0
2026-07-14,P402,Region Y,372,0
2026-07-14,P402,Region Z,314,0
2026-07-14,P403,Region X,183,0
2026-07-14,P403,Region Y,273,0
2026-07-14,P403,Region Z,369,0
2026-07-15,P101,Region X,276,0
2026-07-15,P101,Region Y,46,0
2026-07-15,P101,Region Z,412,0
2026-07-15,P102,Region X,414,0
2026-07-15,P102,Region Y,481,0
2026-07-15,P102,Region Z,366,0
2026-07-15,P103,Region X,397,0
2026-07-15,P103,Region Y,375,0
2026-07-15,P103,Region Z,390,0
2026-07-15,P104,Region X,329,0
2026-07-15,P104,Region Y,174,0
2026-07-15,P104,Region Z,115,0
2026-07-15,P201,Region X,114,0
2026-07-15,P201,Region Y,75,0
2026-07-15,P201,Region Z,119,0
2026-07-15,P202,Region X,123,0
2026-07-15,P202,Region Y,116,0
2026-07-15,P202,Region Z,429,0
2026-07-15,P203,Region X,200,0
2026-07-15,P203,Region Y,160,0
2026-07-15,P203,Region Z,61,0
2026-07-15,P204,Region X,298,0
2026-07-15,P204,Region Y,370,0
2026-07-15,P204,Region Z,338,0
2026-07-15,P301,Region X,312,0
2026-07-15,P301,Region Y,282,0
2026-07-15,P301,Region Z,218,0
2026-07-15,P302,Region X,446,0
2026-07-15,P302,Region Y,440,0
2026-07-15,P302,Region Z,68,0
2026-07-15,P303,Region X,406,0
2026-07-15,P303,Region Y,308,0
2026-07-15,P303,Region Z,267,0
2026-07-15,P304,Region X,101,0
2026-07-15,P304,Region Y,392,0
2026-07-15,P304,Region Z,263,0
2026-07-15,P401,Region X,241,0
2026-07-15,P401,Region Y,195,0
2026-07-15,P401,Region Z,147,0
2026-07-15,P402,Region X,391,0
2026-07-15,P402,Region Y,204,0
2026-07-15,P402,Region Z,389,0
2026-07-15,P403,Region X,444,0
2026-07-15,P403,Region Y,235,0
2026-07-15,P403,Region Z,101,0
2026-07-16,P101,Region X,486,0
2026-07-16,P101,Region Y,178,0
2026-07-16,P101,Region Z,336,0
2026-07-16,P102,Region X,426,0
2026-07-16,P102,Region Y,454,0
2026-07-16,P102,Region Z,153,0
2026-07-16,P103,Region X,317,0
2026-07-16,P103,Region Y,66,0
2026-07-16,P103,Region Z,423,0
2026-07-16,P104,Region X,58,0
2026-07-16,P104,Region Y,332,0
2026-07-16,P104,Region Z,133,0
2026-07-16,P201,Region X,320,0
2026-07-16,P201,Region Y,105,0
2026-07-16,P201,Region Z,364,0
2026-07-16,P202,Region X,116,0
2026-07-16,P202,Region Y,269,0
2026-07-16,P202,Region Z,352,0
2026-07-16,P203,Region X,435,0
2026-07-16,P203,Region Y,111,0
2026-07-16,P203,Region Z,223,0
2026-07-16,P204,Region X,317,0
2026-07-16,P204,Region Y,228,0
2026-07-16,P204,Region Z,255,0
2026-07-16,P301,Region X,149,0
2026-07-16,P301,Region Y,169,0
2026-07-16,P301,Region Z,449,0
2026-07-16,P302,Region X,472,0
2026-07-16,P302,Region Y,353,0
2026-07-16,P302,Region Z,269,0
2026-07-16,P303,Region X,91,0
2026-07-16,P303,Region Y,242,0
2026-07-16,P303,Region Z,232,0
2026-07-16,P304,Region X,406,0
2026-07-16,P304,Region Y,379,0
2026-07-16,P304,Region Z,250,0
2026-07-16,P401,Region X,304,0
2026-07-16,P401,Region Y,309,0
2026-07-16,P401,Region Z,128,0
2026-07-16,P402,Region X,312,0
2026-07-16,P402,Region Y,136,0
2026-07-16,P402,Region Z,234,0
2026-07-16,P403,Region X,342,0
2026-07-16,P403,Region Y,402,0
2026-07-16,P403,Region Z,336,0
2026-07-17,P101,Region X,254,0
2026-07-17,P101,Region Y,268,0
2026-07-17,P101,Region Z,102,0
2026-07-17,P102,Region X,312,0
2026-07-17,P102,Region Y,432,0
2026-07-17,P102,Region Z,136,0
2026-07-17,P103,Region X,221,0
2026-07-17,P103,Region Y,472,0
2026-07-17,P103,Region Z,365,0
2026-07-17,P104,Region X,460,0
2026-07-17,P104,Region Y,174,0
2026-07-17,P104,Region Z,75,0
2026-07-17,P201,Region X,464,0
2026-07-17,P201,Region Y,66,0
2026-07-17,P201,Region Z,69,0
2026-07-17,P202,Region X,285,0
2026-07-17,P202,Region Y,103,0
2026-07-17,P202,Region Z,324,0
2026-07-17,P203,Region X,320,0
2026-07-17,P203,Region Y,369,0
2026-07-17,P203,Region Z,495,0
2026-07-17,P204,Region X,138,0
2026-07-17,P204,Region Y,182,0
2026-07-17,P204,Region Z,123,0
2026-07-17,P301,Region X,492,0
2026-07-17,P301,Region Y,69,0
2026-07-17,P301,Region Z,482,0
2026-07-17,P302,Region X,393,0
2026-07-17,P302,Region Y,190,0
2026-07-17,P302,Region Z,426,0
2026-07-17,P303,Region X,147,0
2026-07-17,P303,Region Y,303,0
2026-07-17,P303,Region Z,147,0
2026-07-17,P304,Region X,289,0
2026-07-17,P304,Region Y,422,0
2026-07-17,P304,Region Z,141,0
2026-07-17,P401,Region X,57,0
2026-07-17,P401,Region Y,181,0
2026-07-17,P401,Region Z,54,0
2026-07-17,P402,Region X,240,0
2026-07-17,P402,Region Y,410,0
2026-07-17,P402,Region Z,499,0
2026-07-17,P403,Region X,155,0
2026-07-17,P403,Region Y,206,0
2026-07-17,P403,Region Z,260,0
2026-07-18,P101,Region X,411,0
2026-07-18,P101,Region Y,442,0
2026-07-18,P101,Region Z,429,0
2026-07-18,P102,Region X,91,0
2026-07-18,P102,Region Y,47,0
2026-07-18,P102,Region Z,191,0
2026-07-18,P103,Region X,183,0
2026-07-18,P103,Region Y,497,0
2026-07-18,P103,Region Z,175,0
2026-07-18,P104,Region X,248,0
2026-07-18,P104,Region Y,153,0
2026-07-18,P104,Region Z,482,0
2026-07-18,P201,Region X,137,0
2026-07-18,P201,Region Y,407,0
2026-07-18,P201,Region Z,406,0
2026-07-18,P202,Region X,324,0
2026-07-18,P202,Region Y,129,0
2026-07-18,P202,Region Z,498,0
2026-07-18,P203,Region X,386,0
2026-07-18,P203,Region Y,455,0
2026-07-18,P203,Region Z,365,0
2026-07-18,P204,Region X,465,0
2026-07-18,P204,Region Y,325,0
2026-07-18,P204,Region Z,253,0
2026-07-18,P301,Region X,55,0
2026-07-18,P301,Region Y,98,0
2026-07-18,P301,Region Z,197,0
2026-07-18,P302,Region X,118,0
2026-07-18,P302,Region Y,403,0
2026-07-18,P302,Region Z,141,0
2026-07-18,P303,Region X,160,0
2026-07-18,P303,Region Y,202,0
2026-07-18,P303,Region Z,135,0
2026-07-18,P304,Region X,344,0
2026-07-18,P304,Region Y,156,0
2026-07-18,P304,Region Z,368,0
2026-07-18,P401,Region X,228,0
2026-07-18,P401,Region Y,269,0
2026-07-18,P401,Region Z,388,0
2026-07-18,P402,Region X,295,0
2026-07-18,P402,Region Y,242,0
2026-07-18,P402,Region Z,296,0
2026-07-18,P403,Region X,188,0
2026-07-18,P403,Region Y,183,0
2026-07-18,P403,Region Z,330,0
2026-07-19,P101,Region X,461,0
2026-07-19,P101,Region Y,82,0
2026-07-19,P101,Region Z,232,0
2026-07-19,P102,Region X,383,0
2026-07-19,P102,Region Y,63,0
2026-07-19,P102,Region Z,432,0
2026-07-19,P103,Region X,334,0
2026-07-19,P103,Region Y,173,0
2026-07-19,P103,Region Z,430,0
2026-07-19,P104,Region X,94,0
2026-07-19,P104,Region Y,238,0
2026-07-19,P104,Region Z,199,0
2026-07-19,P201,Region X,451,0
2026-07-19,P201,Region Y,62,0
2026-07-19,P201,Region Z,254,0
2026-07-19,P202,Region X,445,0
2026-07-19,P202,Region Y,170,0
2026-07-19,P202,Region Z,317,0
2026-07-19,P203,Region X,311,0
2026-07-19,P203,Region Y,237,0
2026-07-19,P203,Region Z,306,0
2026-07-19,P204,Region X,313,0
2026-07-19,P204,Region Y,451,0
2026-07-19,P204,Region Z,470,0
2026-07-19,P301,Region X,251,0
2026-07-19,P301,Region Y,169,0
2026-07-19,P301,Region Z,391,0
2026-07-19,P302,Region X,282,0
2026-07-19,P302,Region Y,365,0
2026-07-19,P302,Region Z,93,0
2026-07-19,P303,Region X,343,0
2026-07-19,P303,Region Y,226,0
2026-07-19,P303,Region Z,87,0
2026-07-19,P304,Region X,277,0
2026-07-19,P304,Region Y,104,0
2026-07-19,P304,Region Z,215,0
2026-07-19,P401,Region X,248,0
2026-07-19,P401,Region Y,329,0
2026-07-19,P401,Region Z,247,0
2026-07-19,P402,Region X,132,0
2026-07-19,P402,Region Y,399,0
2026-07-19,P402,Region Z,256,0
2026-07-19,P403,Region X,382,0
2026-07-19,P403,Region Y,105,0
2026-07-19,P403,Region Z,160,0
2026-07-20,P101,Region X,418,0
2026-07-20,P101,Region Y,344,0
2026-07-20,P101,Region Z,429,0
2026-07-20,P102,Region X,317,0
2026-07-20,P102,Region Y,306,0
2026-07-20,P102,Region Z,250,0
2026-07-20,P103,Region X,130,0
2026-07-20,P103,Region Y,448,0
2026-07-20,P103,Region Z,362,0
2026-07-20,P104,Region X,330,0
2026-07-20,P104,Region Y,301,0
2026-07-20,P104,Region Z,173,0
2026-07-20,P201,Region X,309,0
2026-07-20,P201,Region Y,355,0
2026-07-20,P201,Region Z,248,0
2026-07-20,P202,Region X,415,0
2026-07-20,P202,Region Y,486,0
2026-07-20,P202,Region Z,112,0
2026-07-20,P203,Region X,391,0
2026-07-20,P203,Region Y,194,0
2026-07-20,P203,Region Z,375,0
2026-07-20,P204,Region X,64,0
2026-07-20,P204,Region Y,253,0
2026-07-20,P204,Region Z,170,0
2026-07-20,P301,Region X,58,0
2026-07-20,P301,Region Y,421,0
2026-07-20,P301,Region Z,290,0
2026-07-20,P302,Region X,228,0
2026-07-20,P302,Region Y,155,0
2026-07-20,P302,Region Z,217,0
2026-07-20,P303,Region X,237,0
2026-07-20,P303,Region Y,272,0
2026-07-20,P303,Region Z,268,0
2026-07-20,P304,Region X,70,0
2026-07-20,P304,Region Y,289,0
2026-07-20,P304,Region Z,385,0
2026-07-20,P401,Region X,176,0
2026-07-20,P401,Region Y,260,0
2026-07-20,P401,Region Z,174,0
2026-07-20,P402,Region X,359,0
2026-07-20,P402,Region Y,137,0
2026-07-20,P402,Region Z,452,0
2026-07-20,P403,Region X,358,0
2026-07-20,P403,Region Y,422,0
2026-07-20,P403,Region Z,88,0
2026-07-21,P101,Region X,329,0
2026-07-21,P101,Region Y,285,0
2026-07-21,P101,Region Z,415,0
2026-07-21,P102,Region X,458,0
2026-07-21,P102,Region Y,195,0
2026-07-21,P102,Region Z,313,0
2026-07-21,P103,Region X,124,0
2026-07-21,P103,Region Y,156,0
2026-07-21,P103,Region Z,353,0
2026-07-21,P104,Region X,71,0
2026-07-21,P104,Region Y,499,0
2026-07-21,P104,Region Z,435,0
2026-07-21,P201,Region X,347,0
2026-07-21,P201,Region Y,405,0
2026-07-21,P201,Region Z,138,0
2026-07-21,P202,Region X,306,0
2026-07-21,P202,Region Y,64,0
2026-07-21,P202,Region Z,462,0
2026-07-21,P203,Region X,110,0
2026-07-21,P203,Region Y,280,0
2026-07-21,P203,Region Z,65,0
2026-07-21,P204,Region X,164,0
2026-07-21,P204,Region Y,221,0
2026-07-21,P204,Region Z,481,0
2026-07-21,P301,Region X,394,0
2026-07-21,P301,Region Y,491,0
2026-07-21,P301,Region Z,67,0
2026-07-21,P302,Region X,220,0
2026-07-21,P302,Region Y,161,0
2026-07-21,P302,Region Z,162,0
2026-07-21,P303,Region X,349,0
2026-07-21,P303,Region Y,384,0
2026-07-21,P303,Region Z,129,0
2026-07-21,P304,Region X,438,0
2026-07-21,P304,Region Y,115,0
2026-07-21,P304,Region Z,243,0
2026-07-21,P401,Region X,132,0
2026-07-21,P401,Region Y,154,0
2026-07-21,P401,Region Z,69,0
2026-07-21,P402,Region X,203,0
2026-07-21,P402,Region Y,255,0
2026-07-21,P402,Region Z,499,0
2026-07-21,P403,Region X,332,0
2026-07-21,P403,Region Y,404,0
2026-07-21,P403,Region Z,392,0
2026-07-22,P101,Region X,243,0
2026-07-22,P101,Region Y,100,0
2026-07-22,P101,Region Z,486,0
2026-07-22,P102,Region X,260,0
2026-07-22,P102,Region Y,427,0
2026-07-22,P102,Region Z,77,0
2026-07-22,P103,Region X,442,0
2026-07-22,P103,Region Y,461,0
2026-07-22,P103,Region Z,487,0
2026-07-22,P104,Region X,293,0
2026-07-22,P104,Region Y,274,0
2026-07-22,P104,Region Z,180,0
2026-07-22,P201,Region X,192,0
2026-07-22,P201,Region Y,137,0
2026-07-22,P201,Region Z,204,0
2026-07-22,P202,Region X,102,0
2026-07-22,P202,Region Y,434,0
2026-07-22,P202,Region Z,413,0
2026-07-22,P203,Region X,145,0
2026-07-22,P203,Region Y,193,0
2026-07-22,P203,Region Z,341,0
2026-07-22,P204,Region X,411,0
2026-07-22,P204,Region Y,390,0
2026-07-22,P204,Region Z,462,0
2026-07-22,P301,Region X,396,0
2026-07-22,P301,Region Y,176,0
2026-07-22,P301,Region Z,223,0
2026-07-22,P302,Region X,291,0
2026-07-22,P302,Region Y,217,0
2026-07-22,P302,Region Z,73,0
2026-07-22,P303,Region X,143,0
2026-07-22,P303,Region Y,129,0
2026-07-22,P303,Region Z,327,0
2026-07-22,P304,Region X,224,0
2026-07-22,P304,Region Y,328,0
2026-07-22,P304,Region Z,430,0
2026-07-22,P401,Region X,380,0
2026-07-22,P401,Region Y,399,0
2026-07-22,P401,Region Z,161,0
2026-07-22,P402,Region X,181,0
2026-07-22,P402,Region Y,407,0
2026-07-22,P402,Region Z,163,0
2026-07-22,P403,Region X,225,0
2026-07-22,P403,Region Y,48,0
2026-07-22,P403,Region Z,252,0
2026-07-23,P101,Region X,276,0
2026-07-23,P101,Region Y,428,0
2026-07-23,P101,Region Z,46,0
2026-07-23,P102,Region X,119,0
2026-07-23,P102,Region Y,186,0
2026-07-23,P102,Region Z,198,0
2026-07-23,P103,Region X,389,0
2026-07-23,P103,Region Y,343,0
2026-07-23,P103,Region Z,378,0
2026-07-23,P104,Region X,390,0
2026-07-23,P104,Region Y,202,0
2026-07-23,P104,Region Z,147,0
2026-07-23,P201,Region X,62,0
2026-07-23,P201,Region Y,145,0
2026-07-23,P201,Region Z,379,0
2026-07-23,P202,Region X,419,0
2026-07-23,P202,Region Y,139,0
2026-07-23,P202,Region Z,210,0
2026-07-23,P203,Region X,365,0
2026-07-23,P203,Region Y,123,0
2026-07-23,P203,Region Z,275,0
2026-07-23,P204,Region X,358,0
2026-07-23,P204,Region Y,272,0
2026-07-23,P204,Region Z,429,0
2026-07-23,P301,Region X,84,0
2026-07-23,P301,Region Y,196,0
2026-07-23,P301,Region Z,363,0
2026-07-23,P302,Region X,368,0
2026-07-23,P302,Region Y,273,0
2026-07-23,P302,Region Z,466,0
2026-07-23,P303,Region X,253,0
2026-07-23,P303,Region Y,238,0
2026-07-23,P303,Region Z,154,0
2026-07-23,P304,Region X,140,0
2026-07-23,P304,Region Y,216,0
2026-07-23,P304,Region Z,429,0
2026-07-23,P401,Region X,45,0
2026-07-23,P401,Region Y,370,0
2026-07-23,P401,Region Z,481,0
2026-07-23,P402,Region X,297,0
2026-07-23,P402,Region Y,452,0
2026-07-23,P402,Region Z,146,0
2026-07-23,P403,Region X,217,0
2026-07-23,P403,Region Y,427,0
2026-07-23,P403,Region Z,96,0
2026-07-24,P101,Region X,162,0
2026-07-24,P101,Region Y,428,0
2026-07-24,P101,Region Z,438,0
2026-07-24,P102,Region X,313,0
2026-07-24,P102,Region Y,110,0
2026-07-24,P102,Region Z,386,0
2026-07-24,P103,Region X,311,0
2026-07-24,P103,Region Y,153,0
2026-07-24,P103,Region Z,195,0
2026-07-24,P104,Region X,74,0
2026-07-24,P104,Region Y,187,0
2026-07-24,P104,Region Z,157,0
2026-07-24,P201,Region X,52,0
2026-07-24,P201,Region Y,163,0
2026-07-24,P201,Region Z,449,0
2026-07-24,P202,Region X,290,0
2026-07-24,P202,Region Y,475,0
2026-07-24,P202,Region Z,229,0
2026-07-24,P203,Region X,124,0
2026-07-24,P203,Region Y,79,0
2026-07-24,P203,Region Z,92,0
2026-07-24,P204,Region X,289,0
2026-07-24,P204,Region Y,182,0
2026-07-24,P204,Region Z,185,0
2026-07-24,P301,Region X,174,0
2026-07-24,P301,Region Y,429,0
2026-07-24,P301,Region Z,364,0
2026-07-24,P302,Region X,370,0
2026-07-24,P302,Region Y,167,0
2026-07-24,P302,Region Z,342,0
2026-07-24,P303,Region X,208,0
2026-07-24,P303,Region Y,181,0
2026-07-24,P303,Region Z,240,0
2026-07-24,P304,Region X,333,0
2026-07-24,P304,Region Y,370,0
2026-07-24,P304,Region Z,413,0
2026-07-24,P401,Region X,489,0
2026-07-24,P401,Region Y,253,0
2026-07-24,P401,Region Z,72,0
2026-07-24,P402,Region X,216,0
2026-07-24,P402,Region Y,60,0
2026-07-24,P402,Region Z,278,0
2026-07-24,P403,Region X,297,0
2026-07-24,P403,Region Y,149,0
2026-07-24,P403,Region Z,232,0
2026-07-25,P101,Region X,268,0
2026-07-25,P101,Region Y,262,0
2026-07-25,P101,Region Z,329,0
2026-07-25,P102,Region X,249,0
2026-07-25,P102,Region Y,91,0
2026-07-25,P102,Region Z,395,0
2026-07-25,P103,Region X,388,0
2026-07-25,P103,Region Y,68,0
2026-07-25,P103,Region Z,178,0
2026-07-25,P104,Region X,403,0
2026-07-25,P104,Region Y,245,0
2026-07-25,P104,Region Z,222,0
2026-07-25,P201,Region X,345,0
2026-07-25,P201,Region Y,389,0
2026-07-25,P201,Region Z,464,0
2026-07-25,P202,Region X,427,0
2026-07-25,P202,Region Y,99,0
2026-07-25,P202,Region Z,346,0
2026-07-25,P203,Region X,76,0
2026-07-25,P203,Region Y,339,0
2026-07-25,P203,Region Z,271,0
2026-07-25,P204,Region X,267,0
2026-07-25,P204,Region Y,443,0
2026-07-25,P204,Region Z,405,0
2026-07-25,P301,Region X,441,0
2026-07-25,P301,Region Y,86,0
2026-07-25,P301,Region Z,461,0
2026-07-25,P302,Region X,151,0
2026-07-25,P302,Region Y,353,0
2026-07-25,P302,Region Z,404,0
2026-07-25,P303,Region X,126,0
2026-07-25,P303,Region Y,111,0
2026-07-25,P303,Region Z,481,0
2026-07-25,P304,Region X,179,0
2026-07-25,P304,Region Y,253,0
2026-07-25,P304,Region Z,163,0
2026-07-25,P401,Region X,489,0
2026-07-25,P401,Region Y,122,0
2026-07-25,P401,Region Z,43,0
2026-07-25,P402,Region X,69,0
2026-07-25,P402,Region Y,216,0
2026-07-25,P402,Region Z,72,0
2026-07-25,P403,Region X,396,0
2026-07-25,P403,Region Y,448,0
2026-07-25,P403,Region Z,46,0
2026-07-26,P101,Region X,214,0
2026-07-26,P101,Region Y,474,0
2026-07-26,P101,Region Z,263,0
2026-07-26,P102,Region X,343,0
2026-07-26,P102,Region Y,178,0
2026-07-26,P102,Region Z,306,0
2026-07-26,P103,Region X,188,0
2026-07-26,P103,Region Y,221,0
2026-07-26,P103,Region Z,190,0
2026-07-26,P104,Region X,312,0
2026-07-26,P104,Region Y,466,0
2026-07-26,P104,Region Z,71,0
2026-07-26,P201,Region X,492,0
2026-07-26,P201,Region Y,472,0
2026-07-26,P201,Region Z,325,0
2026-07-26,P202,Region X,377,0
2026-07-26,P202,Region Y,320,0
2026-07-26,P202,Region Z,400,0
2026-07-26,P203,Region X,297,0
2026-07-26,P203,Region Y,406,0
2026-07-26,P203,Region Z,345,0
2026-07-26,P204,Region X,214,0
2026-07-26,P204,Region Y,320,0
2026-07-26,P204,Region Z,359,0
2026-07-26,P301,Region X,160,0
2026-07-26,P301,Region Y,320,0
2026-07-26,P301,Region Z,328,0
2026-07-26,P302,Region X,471,0
2026-07-26,P302,Region Y,281,0
2026-07-26,P302,Region Z,451,0
2026-07-26,P303,Region X,133,0
2026-07-26,P303,Region Y,180,0
2026-07-26,P303,Region Z,281,0
2026-07-26,P304,Region X,356,0
2026-07-26,P304,Region Y,298,0
2026-07-26,P304,Region Z,347,0
2026-07-26,P401,Region X,327,0
2026-07-26,P401,Region Y,268,0
2026-07-26,P401,Region Z,155,0
2026-07-26,P402,Region X,150,0
2026-07-26,P402,Region Y,162,0
2026-07-26,P402,Region Z,356,0
2026-07-26,P403,Region X,156,0
2026-07-26,P403,Region Y,121,0
2026-07-26,P403,Region Z,444,0
2026-07-27,P101,Region X,153,0
2026-07-27,P101,Region Y,319,0
2026-07-27,P101,Region Z,404,0
2026-07-27,P102,Region X,212,0
2026-07-27,P102,Region Y,328,0
2026-07-27,P102,Region Z,443,0
2026-07-27,P103,Region X,371,0
2026-07-27,P103,Region Y,382,0
2026-07-27,P103,Region Z,117,0
2026-07-27,P104,Region X,189,0
2026-07-27,P104,Region Y,210,0
2026-07-27,P104,Region Z,334,0
2026-07-27,P201,Region X,316,0
2026-07-27,P201,Region Y,387,0
2026-07-27,P201,Region Z,165,0
2026-07-27,P202,Region X,185,0
2026-07-27,P202,Region Y,253,0
2026-07-27,P202,Region Z,363,0
2026-07-27,P203,Region X,486,0
2026-07-27,P203,Region Y,279,0
2026-07-27,P203,Region Z,240,0
2026-07-27,P204,Region X,473,0
2026-07-27,P204,Region Y,349,0
2026-07-27,P204,Region Z,452,0
2026-07-27,P301,Region X,307,0
2026-07-27,P301,Region Y,315,0
2026-07-27,P301,Region Z,485,0
2026-07-27,P302,Region X,241,0
2026-07-27,P302,Region Y,132,0
2026-07-27,P302,Region Z,331,0
2026-07-27,P303,Region X,225,0
2026-07-27,P303,Region Y,178,0
2026-07-27,P303,Region Z,382,0
2026-07-27,P304,Region X,274,0
2026-07-27,P304,Region Y,479,0
2026-07-27,P304,Region Z,386,0
2026-07-27,P401,Region X,175,0
2026-07-27,P401,Region Y,205,0
2026-07-27,P401,Region Z,189,0
2026-07-27,P402,Region X,490,0
2026-07-27,P402,Region Y,384,0
2026-07-27,P402,Region Z,351,0
2026-07-27,P403,Region X,452,0
2026-07-27,P403,Region Y,112,0
2026-07-27,P403,Region Z,498,0
2026-07-28,P101,Region X,496,0
2026-07-28,P101,Region Y,455,0
2026-07-28,P101,Region Z,478,0
2026-07-28,P102,Region X,181,0
2026-07-28,P102,Region Y,98,0
2026-07-28,P102,Region Z,177,0
2026-07-28,P103,Region X,134,0
2026-07-28,P103,Region Y,144,0
2026-07-28,P103,Region Z,77,0
2026-07-28,P104,Region X,142,0
2026-07-28,P104,Region Y,153,0
2026-07-28,P104,Region Z,234,0
2026-07-28,P201,Region X,204,0
2026-07-28,P201,Region Y,163,0
2026-07-28,P201,Region Z,75,0
2026-07-28,P202,Region X,225,0
2026-07-28,P202,Region Y,143,0
2026-07-28,P202,Region Z,450,0
2026-07-28,P203,Region X,182,0
2026-07-28,P203,Region Y,351,0
2026-07-28,P203,Region Z,464,0
2026-07-28,P204,Region X,201,0
2026-07-28,P204,Region Y,414,0
2026-07-28,P204,Region Z,228,0
2026-07-28,P301,Region X,290,0
2026-07-28,P301,Region Y,274,0
2026-07-28,P301,Region Z,248,0
2026-07-28,P302,Region X,378,0
2026-07-28,P302,Region Y,363,0
2026-07-28,P302,Region Z,203,0
2026-07-28,P303,Region X,351,0
2026-07-28,P303,Region Y,494,0
2026-07-28,P303,Region Z,353,0
2026-07-28,P304,Region X,247,0
2026-07-28,P304,Region Y,329,0
2026-07-28,P304,Region Z,371,0
2026-07-28,P401,Region X,175,0
2026-07-28,P401,Region Y,264,0
2026-07-28,P401,Region Z,131,0
2026-07-28,P402,Region X,174,0
2026-07-28,P402,Region Y,398,0
2026-07-28,P402,Region Z,79,0
2026-07-28,P403,Region X,131,0
2026-07-28,P403,Region Y,158,0
2026-07-28,P403,Region Z,224,0
2026-07-29,P101,Region X,45,0
2026-07-29,P101,Region Y,481,0
2026-07-29,P101,Region Z,275,0
2026-07-29,P102,Region X,97,0
2026-07-29,P102,Region Y,406,0
2026-07-29,P102,Region Z,115,0
2026-07-29,P103,Region X,244,0
2026-07-29,P103,Region Y,276,0
2026-07-29,P103,Region Z,388,0
2026-07-29,P104,Region X,45,0
2026-07-29,P104,Region Y,307,0
2026-07-29,P104,Region Z,486,0
2026-07-29,P201,Region X,395,0
2026-07-29,P201,Region Y,369,0
2026-07-29,P201,Region Z,303,0
2026-07-29,P202,Region X,229,0
2026-07-29,P202,Region Y,203,0
2026-07-29,P202,Region Z,72,0
2026-07-29,P203,Region X,133,0
2026-07-29,P203,Region Y,93,0
2026-07-29,P203,Region Z,477,0
2026-07-29,P204,Region X,422,0
2026-07-29,P204,Region Y,83,0
2026-07-29,P204,Region Z,324,0
2026-07-29,P301,Region X,448,0
2026-07-29,P301,Region Y,424,0
2026-07-29,P301,Region Z,369,0
2026-07-29,P302,Region X,438,0
2026-07-29,P302,Region Y,68,0
2026-07-29,P302,Region Z,40,0
2026-07-29,P303,Region X,382,0
2026-07-29,P303,Region Y,218,0
2026-07-29,P303,Region Z,432,0
2026-07-29,P304,Region X,85,0
2026-07-29,P304,Region Y,473,0
2026-07-29,P304,Region Z,444,0
2026-07-29,P401,Region X,287,0
2026-07-29,P401,Region Y,97,0
2026-07-29,P401,Region Z,133,0
2026-07-29,P402,Region X,222,0
2026-07-29,P402,Region Y,334,0
2026-07-29,P402,Region Z,163,0
2026-07-29,P403,Region X,260,0
2026-07-29,P403,Region Y,469,0
2026-07-29,P403,Region Z,183,0
2026-07-30,P101,Region X,84,0
2026-07-30,P101,Region Y,302,0
2026-07-30,P101,Region Z,80,0
2026-07-30,P102,Region X,482,0
2026-07-30,P102,Region Y,179,0
2026-07-30,P102,Region Z,75,0
2026-07-30,P103,Region X,107,0
2026-07-30,P103,Region Y,97,0
2026-07-30,P103,Region Z,400,0
2026-07-30,P104,Region X,129,0
2026-07-30,P104,Region Y,395,0
2026-07-30,P104,Region Z,395,0
2026-07-30,P201,Region X,474,0
2026-07-30,P201,Region Y,363,0
2026-07-30,P201,Region Z,293,0
2026-07-30,P202,Region X,164,0
2026-07-30,P202,Region Y,227,0
2026-07-30,P202,Region Z,496,0
2026-07-30,P203,Region X,373,0
2026-07-30,P203,Region Y,291,0
2026-07-30,P203,Region Z,206,0
